image_path,label,lm_0_x,lm_0_y,lm_0_z,lm_0_visability,lm_1_x,lm_1_y,lm_1_z,lm_1_visability,lm_2_x,lm_2_y,lm_2_z,lm_2_visability,lm_3_x,lm_3_y,lm_3_z,lm_3_visability,lm_4_x,lm_4_y,lm_4_z,lm_4_visability,lm_5_x,lm_5_y,lm_5_z,lm_5_visability,lm_6_x,lm_6_y,lm_6_z,lm_6_visability,lm_7_x,lm_7_y,lm_7_z,lm_7_visability,lm_8_x,lm_8_y,lm_8_z,lm_8_visability,lm_9_x,lm_9_y,lm_9_z,lm_9_visability,lm_10_x,lm_10_y,lm_10_z,lm_10_visability,lm_11_x,lm_11_y,lm_11_z,lm_11_visability,lm_12_x,lm_12_y,lm_12_z,lm_12_visability,lm_13_x,lm_13_y,lm_13_z,lm_13_visability,lm_14_x,lm_14_y,lm_14_z,lm_14_visability,lm_15_x,lm_15_y,lm_15_z,lm_15_visability,lm_16_x,lm_16_y,lm_16_z,lm_16_visability,lm_17_x,lm_17_y,lm_17_z,lm_17_visability,lm_18_x,lm_18_y,lm_18_z,lm_18_visability,lm_19_x,lm_19_y,lm_19_z,lm_19_visability,lm_20_x,lm_20_y,lm_20_z,lm_20_visability,lm_21_x,lm_21_y,lm_21_z,lm_21_visability,lm_22_x,lm_22_y,lm_22_z,lm_22_visability,lm_23_x,lm_23_y,lm_23_z,lm_23_visability,lm_24_x,lm_24_y,lm_24_z,lm_24_visability,lm_25_x,lm_25_y,lm_25_z,lm_25_visability,lm_26_x,lm_26_y,lm_26_z,lm_26_visability,lm_27_x,lm_27_y,lm_27_z,lm_27_visability,lm_28_x,lm_28_y,lm_28_z,lm_28_visability,lm_29_x,lm_29_y,lm_29_z,lm_29_visability,lm_30_x,lm_30_y,lm_30_z,lm_30_visability,lm_31_x,lm_31_y,lm_31_z,lm_31_visability,lm_32_x,lm_32_y,lm_32_z,lm_32_visability
dataset\goodform\221.jpg,2,-0.1422363668680191,-0.6299903988838196,-0.20187878608703613,0.9998562335968018,-0.13593561947345734,-0.6683769822120667,-0.1974647045135498,0.9998166561126709,-0.1356619894504547,-0.6689444184303284,-0.19673249125480652,0.9998679757118225,-0.13589687645435333,-0.6692748665809631,-0.19692692160606384,0.9998613595962524,-0.1642632931470871,-0.6598476767539978,-0.1803451031446457,0.9996399283409119,-0.16411495208740234,-0.6606577634811401,-0.18146748840808868,0.9996340870857239,-0.16438832879066467,-0.6619151830673218,-0.18078212440013885,0.9995619654655457,-0.04809201881289482,-0.6556297540664673,-0.1372445672750473,0.9999014735221863,-0.1740349382162094,-0.6288111209869385,-0.0801611989736557,0.9996421337127686,-0.10172002017498016,-0.6057485342025757,-0.18295542895793915,0.9999450445175171,-0.13906307518482208,-0.5951284766197205,-0.16266083717346191,0.999738872051239,0.11006543785333633,-0.46745699644088745,-0.0975184440612793,0.9999678134918213,-0.2002420872449875,-0.4582996964454651,-0.015527892857789993,0.9990282654762268,0.2705901861190796,-0.35898926854133606,-0.2593246102333069,0.9976603984832764,-0.2793051302433014,-0.3870912790298462,-0.04725109413266182,0.7616773247718811,0.27036845684051514,-0.5072153806686401,-0.42350322008132935,0.9797496199607849,-0.3017662763595581,-0.5293688774108887,-0.20389917492866516,0.7918404936790466,0.26163604855537415,-0.5412057042121887,-0.44898226857185364,0.9384288787841797,-0.28830578923225403,-0.554573655128479,-0.2244906723499298,0.6804466247558594,0.25538963079452515,-0.5653479099273682,-0.43791136145591736,0.9341740608215332,-0.28467923402786255,-0.5701795220375061,-0.21655356884002686,0.662860631942749,0.26438409090042114,-0.5218399167060852,-0.4212729334831238,0.9114882349967957,-0.2899700403213501,-0.5389764904975891,-0.20658425986766815,0.6520790457725525,0.10459018498659134,-0.006637191399931908,-0.046115849167108536,0.9999081492424011,-0.10488806664943695,0.006341054104268551,0.04688005521893501,0.9997541308403015,0.006335626356303692,0.2396249920129776,-0.2621460258960724,0.9941427707672119,-0.27848803997039795,0.20094452798366547,-0.13693663477897644,0.97063148021698,0.1464185267686844,0.5388239622116089,-0.21647143363952637,0.9902723431587219,-0.17547035217285156,0.5634891986846924,-0.051382068544626236,0.9660895466804504,0.170285165309906,0.5818479061126709,-0.21100710332393646,0.9302746653556824,-0.1669415980577469,0.6136236786842346,-0.04952475056052208,0.9315958023071289,0.13366690278053284,0.6529311537742615,-0.3176613748073578,0.9812556505203247,-0.2592408061027527,0.6861248016357422,-0.13169334828853607,0.9635066986083984
dataset\goodform\232.jpg,2,-0.202876478433609,-0.5987526774406433,-0.22398917376995087,0.9998674392700195,-0.19459809362888336,-0.6399829983711243,-0.2252630591392517,0.9998325109481812,-0.1941448599100113,-0.6403236389160156,-0.2244662642478943,0.9998795390129089,-0.19466592371463776,-0.6406650543212891,-0.2247830331325531,0.9998735189437866,-0.2178954780101776,-0.6301548480987549,-0.20429041981697083,0.9996694922447205,-0.21795159578323364,-0.6308807134628296,-0.20583514869213104,0.9996636509895325,-0.2184547483921051,-0.6322121620178223,-0.2048141211271286,0.999596893787384,-0.09759741276502609,-0.6447499394416809,-0.17455896735191345,0.9999102354049683,-0.20822229981422424,-0.6129005551338196,-0.09888271987438202,0.999674379825592,-0.15633739531040192,-0.58242267370224,-0.2074357122182846,0.9999498724937439,-0.1885526180267334,-0.571174144744873,-0.1831577718257904,0.9997605085372925,0.07967507839202881,-0.4667239189147949,-0.12357223778963089,0.9999704957008362,-0.2044103592634201,-0.46200472116470337,-0.015275665558874607,0.9990847110748291,0.24614684283733368,-0.3542064130306244,-0.31984642148017883,0.9978047013282776,-0.26179051399230957,-0.41422751545906067,0.16965791583061218,0.7403084635734558,0.21241125464439392,-0.5075453519821167,-0.4991094470024109,0.9805830717086792,-0.33050960302352905,-0.5307801365852356,0.2799507975578308,0.7857090830802917,0.20187100768089294,-0.5450021624565125,-0.52403724193573,0.9398417472839355,-0.3323300778865814,-0.5549582839012146,0.3035758137702942,0.674149751663208,0.18324127793312073,-0.5676735639572144,-0.5119895935058594,0.935775637626648,-0.3526116907596588,-0.5608684420585632,0.2972200810909271,0.6564311385154724,0.19825629889965057,-0.5225967764854431,-0.498445987701416,0.9130951166152954,-0.33654332160949707,-0.5356409549713135,0.28117719292640686,0.6463517546653748,0.10102364420890808,-0.0053843967616558075,-0.05375444144010544,0.9999135732650757,-0.10134430974721909,0.005027762148529291,0.054343659430742264,0.9997698068618774,-0.05315808951854706,0.22379334270954132,-0.26446184515953064,0.9944090843200684,-0.3086049258708954,0.17738373577594757,-0.09942769259214401,0.9711907505989075,0.13835416734218597,0.5250709652900696,-0.21583852171897888,0.9907343983650208,-0.20135338604450226,0.5465946793556213,0.018253885209560394,0.9674417972564697,0.16556330025196075,0.564401388168335,-0.21021422743797302,0.9346907138824463,-0.19327768683433533,0.6020419597625732,0.026275862008333206,0.9349381923675537,0.1295463740825653,0.6439496278762817,-0.30048269033432007,0.982021689414978,-0.30099424719810486,0.683445930480957,-0.03761089965701103,0.9646531939506531
dataset\goodform\233.jpg,2,-0.22333447635173798,-0.5754789710044861,-0.24615320563316345,0.9998779296875,-0.21570126712322235,-0.617475688457489,-0.24528181552886963,0.9998471140861511,-0.2152417153120041,-0.6178845763206482,-0.24453923106193542,0.9998900294303894,-0.21586206555366516,-0.6181593537330627,-0.24477975070476532,0.9998847246170044,-0.24046066403388977,-0.6055606603622437,-0.22593536972999573,0.9996973872184753,-0.2406156212091446,-0.6062374114990234,-0.22751611471176147,0.99969083070755,-0.24113726615905762,-0.6076417565345764,-0.22646033763885498,0.9996287226676941,-0.12036147713661194,-0.6324629783630371,-0.1858534961938858,0.9999181628227234,-0.2392358034849167,-0.5911037921905518,-0.1149735301733017,0.9997029304504395,-0.17663952708244324,-0.5637688636779785,-0.2262265384197235,0.9999542236328125,-0.21085484325885773,-0.5500593185424805,-0.20376582443714142,0.9997802376747131,0.06423643976449966,-0.4615015387535095,-0.12908686697483063,0.9999726414680481,-0.22084712982177734,-0.46181368827819824,-0.01757919229567051,0.9991276860237122,0.2291678935289383,-0.33784574270248413,-0.3140452206134796,0.9978377819061279,-0.26066604256629944,-0.4187764823436737,0.16794997453689575,0.7119859457015991,0.19327208399772644,-0.4967246651649475,-0.4946031868457794,0.9806351661682129,-0.33283311128616333,-0.5257292985916138,0.24806982278823853,0.7701829075813293,0.18601857125759125,-0.5380271673202515,-0.5209133625030518,0.9397063255310059,-0.332938015460968,-0.5461071133613586,0.2630878984928131,0.6595306992530823,0.1694926917552948,-0.5608828663825989,-0.5076988935470581,0.9358348250389099,-0.3578125536441803,-0.5519437193870544,0.254098117351532,0.6418792605400085,0.18072044849395752,-0.512619137763977,-0.4934627413749695,0.9131952524185181,-0.3421429693698883,-0.5296149253845215,0.2464531660079956,0.6336811780929565,0.10039878636598587,-0.005132837221026421,-0.05491841211915016,0.9999151825904846,-0.10075438022613525,0.0047588343732059,0.055437929928302765,0.9997694492340088,-0.05504940450191498,0.21562227606773376,-0.2919884920120239,0.9945078492164612,-0.31135496497154236,0.1464771330356598,-0.09317738562822342,0.9707628488540649,0.13559339940547943,0.46949926018714905,-0.2101198136806488,0.9909512400627136,-0.199299156665802,0.4801325798034668,0.038069210946559906,0.9678993225097656,0.1634119600057602,0.5070428848266602,-0.20131522417068481,0.9379391670227051,-0.19072122871875763,0.5313042998313904,0.04785750061273575,0.9372961521148682,0.12924206256866455,0.5934876799583435,-0.2799983024597168,0.9821357131004333,-0.29468363523483276,0.625751256942749,-0.013544164597988129,0.9647383689880371
dataset\goodform\234.jpg,2,-0.21658769249916077,-0.5783773064613342,-0.24409039318561554,0.9998869299888611,-0.20866723358631134,-0.6200585961341858,-0.24418756365776062,0.9998596906661987,-0.20823398232460022,-0.6204600930213928,-0.2433129847049713,0.9998988509178162,-0.2087882161140442,-0.6207430362701416,-0.24367037415504456,0.999894380569458,-0.23299816250801086,-0.6082663536071777,-0.2244873344898224,0.9997206330299377,-0.23311921954154968,-0.6089351773262024,-0.22600619494915009,0.9997124075889587,-0.2336120456457138,-0.6102920174598694,-0.22500652074813843,0.9996549487113953,-0.11362195014953613,-0.6325232982635498,-0.1758129894733429,0.9999250173568726,-0.23205380141735077,-0.5894421935081482,-0.11043418198823929,0.999725878238678,-0.17044095695018768,-0.5651818513870239,-0.22347919642925262,0.9999580979347229,-0.20387206971645355,-0.5514512658119202,-0.20286187529563904,0.9997975826263428,0.0691799744963646,-0.4619608223438263,-0.11756640672683716,0.9999746084213257,-0.22154363989830017,-0.4608253836631775,-0.011856647208333015,0.9991725087165833,0.23329533636569977,-0.3366248607635498,-0.30569514632225037,0.9978846907615662,-0.262313574552536,-0.41480544209480286,0.13736271858215332,0.7008405923843384,0.20355035364627838,-0.49715927243232727,-0.4900085926055908,0.9811720848083496,-0.35850974917411804,-0.5195594429969788,0.16535182297229767,0.7643288373947144,0.19238662719726562,-0.5408086776733398,-0.5182963013648987,0.9412164688110352,-0.36536163091659546,-0.5402956008911133,0.17360052466392517,0.6533737182617188,0.17824289202690125,-0.5658549666404724,-0.49978378415107727,0.9374291300773621,-0.38500288128852844,-0.5488206148147583,0.16730476915836334,0.6354873180389404,0.19187718629837036,-0.514001190662384,-0.4867245852947235,0.9151487946510315,-0.3660221993923187,-0.5245456099510193,0.16290666162967682,0.6284828186035156,0.10042770951986313,-0.0051049054600298405,-0.054963696748018265,0.9999181628227234,-0.10078191757202148,0.004732282366603613,0.05548638477921486,0.9997766017913818,-0.05627605691552162,0.18831878900527954,-0.30478131771087646,0.994656503200531,-0.314735472202301,0.14253787696361542,-0.09126490354537964,0.9710025787353516,0.13981984555721283,0.42410513758659363,-0.19379019737243652,0.9911783337593079,-0.19885550439357758,0.46513068675994873,0.04949171841144562,0.9687880873680115,0.1698959916830063,0.46064385771751404,-0.18172021210193634,0.9394482374191284,-0.18901647627353668,0.513344943523407,0.06132497638463974,0.9394004344940186,0.1460799276828766,0.5547794103622437,-0.26601266860961914,0.982397735118866,-0.28941529989242554,0.6118030548095703,-0.0034464302007108927,0.9655672311782837
dataset\goodform\235.jpg,2,-0.22156190872192383,-0.5803972482681274,-0.2401520311832428,0.9998853802680969,-0.21450623869895935,-0.6218315958976746,-0.24059200286865234,0.9998577237129211,-0.2141663134098053,-0.6222385168075562,-0.2397872358560562,0.9998957514762878,-0.21456776559352875,-0.6225209832191467,-0.24008619785308838,0.9998927712440491,-0.23684251308441162,-0.6104381680488586,-0.22079312801361084,0.9997145533561707,-0.23688063025474548,-0.6111117005348206,-0.22219251096248627,0.9997021555900574,-0.23733070492744446,-0.6124651432037354,-0.2212761640548706,0.9996473789215088,-0.11643954366445541,-0.6323361992835999,-0.18648765981197357,0.999922513961792,-0.22794178128242493,-0.5907594561576843,-0.1117258369922638,0.9997187256813049,-0.17489837110042572,-0.5660500526428223,-0.22231556475162506,0.9999579191207886,-0.2059599906206131,-0.5528247952461243,-0.19958394765853882,0.9997944831848145,0.06540459394454956,-0.46198612451553345,-0.1302070915699005,0.9999752044677734,-0.2211914211511612,-0.44584640860557556,-0.02286381460726261,0.9992049336433411,0.227150559425354,-0.3376868665218353,-0.3113849461078644,0.9979002475738525,-0.26230427622795105,-0.3355156183242798,0.041581664234399796,0.7116066813468933,0.18576489388942719,-0.4970735013484955,-0.4862559735774994,0.9815779328346252,-0.36056193709373474,-0.48558834195137024,-0.020564092323184013,0.7775400876998901,0.16611820459365845,-0.539911150932312,-0.5140065550804138,0.9424208998680115,-0.370759516954422,-0.5266183614730835,-0.024948706850409508,0.6689821481704712,0.15312576293945312,-0.5644375681877136,-0.49674901366233826,0.9383264780044556,-0.3928804099559784,-0.5395349860191345,-0.02528383955359459,0.6505817174911499,0.17375384271144867,-0.5139104127883911,-0.48275452852249146,0.9154979586601257,-0.3681488633155823,-0.497692346572876,-0.02442861907184124,0.6424837708473206,0.09929177910089493,-0.005014804657548666,-0.05484095960855484,0.9999217987060547,-0.09959620982408524,0.004638967104256153,0.0553741417825222,0.9997880458831787,-0.053487181663513184,0.2206854522228241,-0.2748604118824005,0.9947885870933533,-0.3117999732494354,0.15513914823532104,-0.09424804151058197,0.9710408449172974,0.1398661881685257,0.4593440890312195,-0.17908155918121338,0.9913784265518188,-0.193147674202919,0.4938863515853882,0.046249475330114365,0.9687126278877258,0.16962788999080658,0.4962233901023865,-0.171179860830307,0.9396478533744812,-0.1831098049879074,0.5430247783660889,0.056690994650125504,0.938706636428833,0.13810224831104279,0.5880602598190308,-0.2604154646396637,0.9827695488929749,-0.28110644221305847,0.6435065865516663,-0.012769312597811222,0.9657762050628662
dataset\goodform\244.jpg,2,-0.2177657037973404,-0.5802373886108398,-0.2304484099149704,0.9998754858970642,-0.21077896654605865,-0.6214008331298828,-0.23856396973133087,0.99984210729599,-0.21044573187828064,-0.6217861175537109,-0.23775386810302734,0.9998860955238342,-0.21087904274463654,-0.6220964193344116,-0.2381344884634018,0.9998776316642761,-0.23622523248195648,-0.6119964718818665,-0.21503621339797974,0.999683141708374,-0.23615887761116028,-0.6126819849014282,-0.2165159285068512,0.9996793866157532,-0.23670212924480438,-0.6140208840370178,-0.21556101739406586,0.999627947807312,-0.10507190227508545,-0.6251139640808105,-0.19764678180217743,0.9999133348464966,-0.19337382912635803,-0.59981369972229,-0.11058780550956726,0.9997191429138184,-0.17112547159194946,-0.5623911023139954,-0.22110164165496826,0.9999539256095886,-0.20474740862846375,-0.5534706115722656,-0.19090883433818817,0.9997803568840027,0.0718112662434578,-0.4607665538787842,-0.1336008459329605,0.9999755024909973,-0.20150353014469147,-0.4458684027194977,-0.022003408521413803,0.9992457628250122,0.23312675952911377,-0.3456498682498932,-0.31135424971580505,0.9980010986328125,-0.2616389989852905,-0.33661067485809326,0.08699113130569458,0.7322424054145813,0.1869874894618988,-0.4961627423763275,-0.4889381229877472,0.982346773147583,-0.3727549910545349,-0.47386911511421204,0.1178315132856369,0.7962772250175476,0.16703538596630096,-0.5326272249221802,-0.5129378437995911,0.9440141320228577,-0.3904733955860138,-0.51578289270401,0.13108916580677032,0.6928838491439819,0.15911820530891418,-0.5541397929191589,-0.5035724639892578,0.9399610161781311,-0.41522085666656494,-0.5283650159835815,0.13079440593719482,0.6754998564720154,0.17745903134346008,-0.5116831064224243,-0.48778894543647766,0.9174023866653442,-0.3826896846294403,-0.48525315523147583,0.11860375851392746,0.6670081615447998,0.09914064407348633,-0.004876590799540281,-0.05473855510354042,0.9999219179153442,-0.09950064867734909,0.004498477093875408,0.05528401955962181,0.9997926354408264,-0.03875492885708809,0.22965796291828156,-0.2769157588481903,0.9946134090423584,-0.30723732709884644,0.1808372139930725,-0.10116716474294662,0.9714031219482422,0.1374875009059906,0.5099260210990906,-0.20533804595470428,0.9913567900657654,-0.19187961518764496,0.5425243973731995,0.0018171985866501927,0.9689450860023499,0.1629052609205246,0.552352786064148,-0.20388616621494293,0.9377766847610474,-0.18247738480567932,0.5934620499610901,0.007250040769577026,0.939023494720459,0.11863060295581818,0.6325265169143677,-0.3101457953453064,0.9829578995704651,-0.2804781198501587,0.6809080243110657,-0.0641576424241066,0.9663655757904053
dataset\goodform\245.jpg,2,-0.19016756117343903,-0.5825836658477783,-0.24178674817085266,0.999879777431488,-0.18501755595207214,-0.6234036684036255,-0.2409285306930542,0.9998501539230347,-0.18477404117584229,-0.6237110495567322,-0.24012520909309387,0.9998918175697327,-0.185166597366333,-0.6240625381469727,-0.24045409262180328,0.9998849630355835,-0.21269308030605316,-0.6123145818710327,-0.22253337502479553,0.9996960759162903,-0.21270141005516052,-0.6130200028419495,-0.2239479273557663,0.9996880888938904,-0.2132558822631836,-0.6143195033073425,-0.2230321317911148,0.9996365904808044,-0.09256955236196518,-0.6260743141174316,-0.19654053449630737,0.9999186396598816,-0.19391296803951263,-0.5972954034805298,-0.11499723792076111,0.999728798866272,-0.1470355987548828,-0.5647867321968079,-0.2239929586648941,0.9999565482139587,-0.1848049908876419,-0.5537785887718201,-0.20143218338489532,0.9997895956039429,0.084845170378685,-0.46076759696006775,-0.13292627036571503,0.9999760985374451,-0.2035190910100937,-0.44824713468551636,-0.02430838532745838,0.9992221593856812,0.2726818323135376,-0.34986791014671326,-0.30766746401786804,0.9980780482292175,-0.27687451243400574,-0.385932981967926,0.0853317379951477,0.7280945181846619,0.20804569125175476,-0.5006664395332336,-0.48489028215408325,0.982161819934845,-0.3768461048603058,-0.4855022728443146,0.10661303997039795,0.7744063138961792,0.17865949869155884,-0.5391213297843933,-0.5107854604721069,0.9429487586021423,-0.3892090916633606,-0.5164563655853271,0.11622688174247742,0.6668788194656372,0.16335992515087128,-0.5640416145324707,-0.49910882115364075,0.9387761950492859,-0.4114184081554413,-0.5278106331825256,0.1174750104546547,0.6492523550987244,0.19360816478729248,-0.5168111324310303,-0.4833731949329376,0.9153760671615601,-0.3826487958431244,-0.4916481077671051,0.10684973001480103,0.6420934200286865,0.0994507297873497,-0.004755777306854725,-0.05459481477737427,0.9999220967292786,-0.09980728477239609,0.004389297682791948,0.05511719360947609,0.9997900724411011,-0.03850576654076576,0.21268713474273682,-0.30064770579338074,0.9944881796836853,-0.303745836019516,0.17861038446426392,-0.10612325370311737,0.9708884954452515,0.14242960512638092,0.48976221680641174,-0.20677326619625092,0.9912450909614563,-0.1827593296766281,0.533989429473877,0.004044170957058668,0.9688695073127747,0.16900447010993958,0.5315797924995422,-0.2038865089416504,0.9381481409072876,-0.17339232563972473,0.5837576389312744,0.011308369226753712,0.9396584630012512,0.13287925720214844,0.5984538197517395,-0.3084104061126709,0.9825496077537537,-0.27263209223747253,0.6605708003044128,-0.06193232908844948,0.9659773707389832
dataset\goodform\246.jpg,2,-0.19038201868534088,-0.5760986804962158,-0.2392856478691101,0.9998898506164551,-0.18514734506607056,-0.6168375611305237,-0.23912161588668823,0.9998630285263062,-0.18489998579025269,-0.6172438859939575,-0.2383296936750412,0.9999010562896729,-0.18531262874603271,-0.6175358891487122,-0.23867204785346985,0.9998950362205505,-0.2129279375076294,-0.6054957509040833,-0.21996870636940002,0.9997214674949646,-0.21296647191047668,-0.6061213612556458,-0.2213643193244934,0.9997130036354065,-0.21351301670074463,-0.6074614524841309,-0.22045689821243286,0.9996650218963623,-0.09482213109731674,-0.6219592094421387,-0.17893894016742706,0.9999257326126099,-0.212212935090065,-0.587445855140686,-0.11379177123308182,0.9997511506080627,-0.14753073453903198,-0.5601918697357178,-0.22358182072639465,0.9999603629112244,-0.1858014166355133,-0.5478717088699341,-0.19907644391059875,0.9998068809509277,0.08374056220054626,-0.4585340917110443,-0.11483439803123474,0.9999780058860779,-0.21880832314491272,-0.44715002179145813,-0.016770029440522194,0.9992731213569641,0.2722698152065277,-0.3489578366279602,-0.27855440974235535,0.9981679916381836,-0.27790501713752747,-0.38473308086395264,0.1211179867386818,0.7236564755439758,0.2087322622537613,-0.4976288378238678,-0.46170857548713684,0.9828665256500244,-0.3972925543785095,-0.47442492842674255,0.13655894994735718,0.7787579298019409,0.1819305419921875,-0.5352137088775635,-0.4894753098487854,0.9449509978294373,-0.4112666845321655,-0.49340230226516724,0.14108715951442719,0.6732295751571655,0.16951118409633636,-0.5624334812164307,-0.47561243176460266,0.941101610660553,-0.43262118101119995,-0.4999935030937195,0.13090120255947113,0.6566411852836609,0.19571851193904877,-0.5145471692085266,-0.459318071603775,0.9190365076065063,-0.40498086810112,-0.4781983494758606,0.1315051168203354,0.6500630378723145,0.0997266173362732,-0.0047037554904818535,-0.05452535301446915,0.9999250173568726,-0.10009678453207016,0.00433842558413744,0.05504429712891579,0.9997925758361816,-0.0527411513030529,0.17966964840888977,-0.31514066457748413,0.994472861289978,-0.3066636025905609,0.15246917307376862,-0.10375150293111801,0.96980881690979,0.14238598942756653,0.4242430031299591,-0.20108121633529663,0.9912639260292053,-0.1833844929933548,0.4611007869243622,0.03371020779013634,0.9688599705696106,0.16927079856395721,0.4619658291339874,-0.19237321615219116,0.9399968385696411,-0.17342400550842285,0.5071923732757568,0.04527504742145538,0.9410839676856995,0.13905800879001617,0.5487560629844666,-0.2815224826335907,0.9824780225753784,-0.2668624818325043,0.6014975905418396,-0.022920707240700722,0.9660065770149231
dataset\goodform\247.jpg,2,-0.1906575709581375,-0.5718788504600525,-0.24221086502075195,0.9998970031738281,-0.1852329969406128,-0.6130462288856506,-0.24070529639720917,0.9998732209205627,-0.18498007953166962,-0.6134850382804871,-0.23991067707538605,0.9999080896377563,-0.18539367616176605,-0.6137673854827881,-0.24020446836948395,0.99990314245224,-0.21306125819683075,-0.6018156409263611,-0.22279301285743713,0.9997405409812927,-0.2131209373474121,-0.6024345755577087,-0.22422237694263458,0.999729335308075,-0.2136574536561966,-0.6037668585777283,-0.2232552468776703,0.9996837973594666,-0.09475042670965195,-0.6204152703285217,-0.17794622480869293,0.9999313950538635,-0.21856017410755157,-0.5843899250030518,-0.1131150871515274,0.9997655749320984,-0.14805187284946442,-0.5571506023406982,-0.22259777784347534,0.9999633431434631,-0.18703459203243256,-0.5444421768188477,-0.20007357001304626,0.9998193383216858,0.08306055516004562,-0.45720374584198,-0.11473995447158813,0.9999793171882629,-0.22259393334388733,-0.44786059856414795,-0.016711903735995293,0.9993030428886414,0.2713269293308258,-0.34568729996681213,-0.28056013584136963,0.99824059009552,-0.2748459577560425,-0.3985688388347626,0.11765129864215851,0.7086556553840637,0.20759575068950653,-0.49761390686035156,-0.4624401330947876,0.9831584095954895,-0.38846445083618164,-0.49581238627433777,0.13467249274253845,0.7652344107627869,0.18381807208061218,-0.5355708003044128,-0.49030375480651855,0.9456931948661804,-0.40064695477485657,-0.5123709440231323,0.14025719463825226,0.6593342423439026,0.1703307181596756,-0.5626251697540283,-0.47557467222213745,0.9418738484382629,-0.4179993271827698,-0.5144931077957153,0.13052742183208466,0.6423325538635254,0.19451120495796204,-0.5145187377929688,-0.4594947099685669,0.9203523993492126,-0.39491909742355347,-0.4979838728904724,0.13033685088157654,0.6375011205673218,0.09972380101680756,-0.0047760517336428165,-0.054612550884485245,0.9999270439147949,-0.10009707510471344,0.004412468522787094,0.05511634796857834,0.9997949600219727,-0.057544756680727005,0.15179868042469025,-0.3250668942928314,0.9944278001785278,-0.3064561188220978,0.13755786418914795,-0.1029508113861084,0.9682133793830872,0.14232486486434937,0.39955899119377136,-0.20113502442836761,0.9912143349647522,-0.18129141628742218,0.4523618519306183,0.03300818055868149,0.968860924243927,0.16956673562526703,0.4373485743999481,-0.19208216667175293,0.9415600895881653,-0.17020374536514282,0.49916765093803406,0.04422915354371071,0.9424484968185425,0.14255410432815552,0.5272413492202759,-0.27804550528526306,0.9823295474052429,-0.2595732510089874,0.5938503742218018,-0.02306544780731201,0.9658581018447876
dataset\goodform\248.jpg,2,-0.22403204441070557,-0.5697377920150757,-0.2441881150007248,0.999887228012085,-0.21638654172420502,-0.6114864945411682,-0.24735897779464722,0.9998623132705688,-0.2161044031381607,-0.611867368221283,-0.2465723156929016,0.999900221824646,-0.21640163660049438,-0.6122134327888489,-0.24679233133792877,0.9998953938484192,-0.23813290894031525,-0.6015370488166809,-0.22621434926986694,0.9997135400772095,-0.23821434378623962,-0.6022241711616516,-0.2276286631822586,0.9997026324272156,-0.23870715498924255,-0.6035240292549133,-0.22668299078941345,0.9996554255485535,-0.11397974193096161,-0.6187460422515869,-0.20713956654071808,0.999924898147583,-0.22090484201908112,-0.5854454040527344,-0.12170267105102539,0.9997487664222717,-0.17576608061790466,-0.5542445778846741,-0.22962257266044617,0.999961793422699,-0.20660385489463806,-0.5431632399559021,-0.20321159064769745,0.9998086094856262,0.07542306929826736,-0.4572373330593109,-0.13779227435588837,0.999980092048645,-0.22384417057037354,-0.4424639642238617,-0.034707941114902496,0.9993324279785156,0.2654530704021454,-0.3487924635410309,-0.3110654056072235,0.9983050227165222,-0.2833002507686615,-0.3583490252494812,0.10387960821390152,0.7256637215614319,0.20783860981464386,-0.49766841530799866,-0.49173012375831604,0.9834657907485962,-0.4154528081417084,-0.476056307554245,0.12494692206382751,0.7803237438201904,0.187181293964386,-0.5354641675949097,-0.5179440379142761,0.9461267590522766,-0.4333074390888214,-0.5046946406364441,0.13069775700569153,0.6755120754241943,0.17169533669948578,-0.5621047019958496,-0.5072619318962097,0.9423103332519531,-0.456908255815506,-0.5109625458717346,0.12346448004245758,0.6591164469718933,0.19433005154132843,-0.5145187973976135,-0.49031615257263184,0.920738160610199,-0.42517122626304626,-0.48271098732948303,0.12124588340520859,0.6533745527267456,0.09952801465988159,-0.004696912597864866,-0.05453412979841232,0.9999297857284546,-0.09991076588630676,0.004335782956331968,0.05503459274768829,0.9997991323471069,-0.04013228416442871,0.2036636769771576,-0.306081086397171,0.9945406913757324,-0.29661649465560913,0.17061106860637665,-0.09303877502679825,0.9679356217384338,0.1451297551393509,0.47708216309547424,-0.20330971479415894,0.991455614566803,-0.18672290444374084,0.5098901391029358,0.03952261433005333,0.9684426188468933,0.1705074906349182,0.5178629755973816,-0.19661836326122284,0.9410212635993958,-0.1783539354801178,0.559434711933136,0.049647919833660126,0.9406230449676514,0.14001016318798065,0.6022090911865234,-0.29375845193862915,0.9827992916107178,-0.2684667110443115,0.6464450359344482,-0.019884061068296432,0.9660832285881042
